Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+5916,100241706_00033_2,459,3119,B0001,C0096,96,125
U+6240,100241706_00033_2,455,3311,B0001,C0097,103,128
U+4F5C,100241706_00033_2,452,3448,B0001,C0098,115,132
U+4E8B,100241706_00033_2,211,981,B0001,C0099,73,181
U+306B,100241706_00033_2,211,1169,B0001,C0100,59,101
U+5999,100241706_00033_2,189,1293,B0001,C0101,123,168
U+3092,100241706_00033_2,201,1459,B0001,C0102,105,116
U+5F97,100241706_00033_2,208,1599,B0001,C0103,96,132
U+3066,100241706_00033_2,200,1732,B0001,C0104,99,131
U+5929,100241706_00033_2,208,1883,B0001,C0105,108,128
U+4E0B,100241706_00033_2,216,2012,B0001,C0106,71,131
U+304A,100241706_00033_2,189,2159,B0001,C0107,111,131
U+3057,100241706_00033_2,240,2283,B0001,C0108,29,129
U+306A,100241706_00033_2,177,2431,B0001,C0109,120,125
U+3079,100241706_00033_2,193,2552,B0001,C0110,111,72
U+3066,100241706_00033_2,201,2626,B0001,C0111,96,133
U+5F7C,100241706_00033_2,195,2783,B0001,C0112,125,137
U+3092,100241706_00033_2,217,2920,B0001,C0113,88,111
U+3072,100241706_00033_2,213,3070,B0001,C0114,108,131
U+3090,100241706_00033_2,211,3203,B0001,C0115,89,112
U+304D,100241706_00033_2,211,3332,B0001,C0116,76,123
U+305B,100241706_00033_2,192,3487,B0001,C0117,109,96
U+3057,100241706_00034_1,2063,991,B0001,C0001,24,135
U+3082,100241706_00034_1,2047,1136,B0001,C0002,61,121
U+306E,100241706_00034_1,2033,1264,B0001,C0003,87,91
U+304A,100241706_00034_1,2023,1372,B0001,C0004,120,109
U+307B,100241706_00034_1,2022,1485,B0001,C0005,108,87
U+304F,100241706_00034_1,2045,1571,B0001,C0006,55,120
U+306A,100241706_00034_1,2045,1701,B0001,C0007,68,141
U+308A,100241706_00034_1,2033,1844,B0001,C0008,71,123
U+3051,100241706_00034_1,2027,1983,B0001,C0009,96,108
U+308C,100241706_00034_1,2029,2092,B0001,C0010,76,147
U+3070,100241706_00034_1,2010,2243,B0001,C0011,109,72
U+6D74,100241706_00034_1,2005,2356,B0001,C0012,137,144
U+8863,100241706_00034_1,2021,2501,B0001,C0013,103,127
U+306E,100241706_00034_1,2033,2645,B0001,C0014,85,92
U+3082,100241706_00034_1,2045,2749,B0001,C0015,61,139
U+3084,100241706_00034_1,2018,2889,B0001,C0016,96,87
U+3046,100241706_00034_1,2029,2977,B0001,C0017,69,129
U+6247,100241706_00034_1,2003,3112,B0001,C0018,140,165
U+305D,100241706_00034_1,2037,3297,B0001,C0019,80,99
U+306E,100241706_00034_1,2034,3397,B0001,C0020,81,76
U+5916,100241706_00034_1,2041,3480,B0001,C0021,92,141
U+4F55,100241706_00034_1,1764,991,B0001,C0022,112,147
U+3078,100241706_00034_1,1770,1139,B0001,C0023,115,92
U+308C,100241706_00034_1,1777,1240,B0001,C0024,100,152
U+5F7C,100241706_00034_1,1755,1419,B0001,C0025,141,147
U+304C,100241706_00034_1,1795,1576,B0001,C0026,81,80
U+5B9A,100241706_00034_1,1777,1685,B0001,C0027,108,155
U+7D0B,100241706_00034_1,1759,1861,B0001,C0028,136,152
U+3092,100241706_00034_1,1773,2025,B0001,C0029,95,116
U+4F5C,100241706_00034_1,1762,2160,B0001,C0030,121,137
U+308A,100241706_00034_1,1798,2299,B0001,C0031,56,123
U+51FA,100241706_00034_1,1775,2455,B0001,C0032,125,91
U+3057,100241706_00034_1,1814,2567,B0001,C0033,33,141
U+67D3,100241706_00034_1,1768,2731,B0001,C0034,120,160
U+51FA,100241706_00034_1,1771,2892,B0001,C0035,111,113
U+3057,100241706_00034_1,1799,3015,B0001,C0036,41,207
U+5929,100241706_00034_1,1771,3233,B0001,C0037,112,137
U+4E0B,100241706_00034_1,1795,3369,B0001,C0038,71,116
U+306E,100241706_00034_1,1771,3491,B0001,C0039,127,123
U+6D41,100241706_00034_1,1522,993,B0001,C0040,139,149
U+884C,100241706_00034_1,1516,1155,B0001,C0041,116,160
U+3082,100241706_00034_1,1563,1319,B0001,C0042,55,123
U+306E,100241706_00034_1,1534,1444,B0001,C0043,91,95
U+3068,100241706_00034_1,1558,1547,B0001,C0044,52,116
U+306F,100241706_00034_1,1539,1664,B0001,C0045,89,91
U+306A,100241706_00034_1,1547,1767,B0001,C0046,96,113
U+308A,100241706_00034_1,1558,1881,B0001,C0047,63,125
U+3051,100241706_00034_1,1548,2028,B0001,C0048,95,105
U+3089,100241706_00034_1,1570,2132,B0001,C0049,39,120
U+3057,100241706_00034_1,1551,2160,B0001,C0050,85,179
U+305D,100241706_00034_1,1552,2371,B0001,C0051,80,100
U+306E,100241706_00034_1,1552,2472,B0001,C0052,83,108
U+7D0B,100241706_00034_1,1530,2597,B0001,C0053,127,143
U+6240,100241706_00034_1,1544,2741,B0001,C0054,112,125
U+304B,100241706_00034_1,1267,1205,B0001,C0055,139,92
U+304F,100241706_00034_1,1324,1268,B0001,C0056,44,119
U+306E,100241706_00034_1,1306,1397,B0001,C0057,76,83
U+3054,100241706_00034_1,1299,1500,B0001,C0058,109,119
U+3068,100241706_00034_1,1316,1617,B0001,C0059,57,112
U+304D,100241706_00034_1,1295,1748,B0001,C0060,103,115
U+7D0B,100241706_00034_1,1286,1888,B0001,C0061,125,140
U+306A,100241706_00034_1,1312,2028,B0001,C0062,68,140
U+308A,100241706_00034_1,1306,2181,B0001,C0063,64,127
U+4E16,100241706_00034_1,1268,2327,B0001,C0064,135,111
U+3046,100241706_00034_1,1310,2445,B0001,C0065,61,132
U+3064,100241706_00034_1,1294,2563,B0001,C0066,111,137
U+308A,100241706_00034_1,1322,2703,B0001,C0067,52,127
U+304B,100241706_00034_1,1282,2843,B0001,C0068,123,89
U+308F,100241706_00034_1,1315,2939,B0001,C0069,48,129
U+308A,100241706_00034_1,1307,3069,B0001,C0070,65,123
U+3066,100241706_00034_1,1302,3189,B0001,C0071,89,108
U+5E72,100241706_00034_1,1303,3327,B0001,C0072,85,115
U+83D3,100241706_00034_1,1278,3441,B0001,C0073,111,179
U+5B50,100241706_00034_1,1052,1004,B0001,C0074,87,131
U+306B,100241706_00034_1,1060,1136,B0001,C0075,61,125
U+306E,100241706_00034_1,1039,1292,B0001,C0076,92,120
U+307F,100241706_00034_1,1063,1413,B0001,C0077,64,104
U+3053,100241706_00034_1,1055,1532,B0001,C0078,87,120
U+306E,100241706_00034_1,1048,1656,B0001,C0079,80,99
U+7D0B,100241706_00034_1,1042,1781,B0001,C0080,109,141
U+6240,100241706_00034_1,1040,1929,B0001,C0081,111,132
U+4ECA,100241706_00034_1,1046,2080,B0001,C0082,115,177
U+306B,100241706_00034_1,1055,2255,B0001,C0083,69,91
U+6B8B,100241706_00034_1,1031,2385,B0001,C0084,135,141
U+308C,100241706_00034_1,1051,2516,B0001,C0085,99,133
U+308A,100241706_00034_1,1038,2649,B0001,C0086,89,143
U+304B,100241706_00034_1,1036,2797,B0001,C0087,131,92
U+307B,100241706_00034_1,1055,2896,B0001,C0088,104,133
U+308B,100241706_00034_1,1092,3032,B0001,C0089,36,100
U+306E,100241706_00034_1,1060,3157,B0001,C0090,88,92
U+6587,100241706_00034_1,1043,3252,B0001,C0091,111,119
U+5B57,100241706_00034_1,1066,3373,B0001,C0092,85,125
U+3092,100241706_00034_1,1054,3508,B0001,C0093,123,119
U+82B1,100241706_00034_1,802,1001,B0001,C0094,117,183
U+3068,100241706_00034_1,830,1193,B0001,C0095,76,117
U+3088,100241706_00034_1,832,1327,B0001,C0096,63,131
U+307F,100241706_00034_1,803,1459,B0001,C0097,123,153
U+304B,100241706_00034_1,803,1613,B0001,C0098,117,129
U+3078,100241706_00034_1,794,1744,B0001,C0099,141,72
U+3066,100241706_00034_1,818,1817,B0001,C0100,63,199
U+82B1,100241706_00034_1,549,1009,B0001,C0101,119,197
U+307C,100241706_00034_1,560,1229,B0001,C0102,128,172
U+308B,100241706_00034_1,591,1403,B0001,C0103,39,105
U+306A,100241706_00034_1,561,1544,B0001,C0104,89,205
U+308B,100241706_00034_1,585,1755,B0001,C0105,47,108
U+3079,100241706_00034_1,547,1869,B0001,C0106,135,84
U+3057,100241706_00034_1,592,1955,B0001,C0107,36,493
U+25B2,100241706_00034_1,300,953,B0001,C0108,125,55
U+305B,100241706_00034_1,293,1023,B0001,C0109,109,123
U+3093,100241706_00034_1,303,1183,B0001,C0110,179,153
U+3079,100241706_00034_1,304,1368,B0001,C0111,128,192
U+3044,100241706_00034_1,325,1572,B0001,C0112,139,109
U+5929,100241706_00034_2,1838,977,B0001,C0001,148,117
U+6B63,100241706_00034_2,1846,1143,B0001,C0002,127,97
U+5E74,100241706_00034_2,1848,1267,B0001,C0003,111,205
U+4E2D,100241706_00034_2,1853,1501,B0001,C0004,95,148
U+306E,100241706_00034_2,1861,1677,B0001,C0005,88,88
U+3053,100241706_00034_2,1862,1781,B0001,C0006,83,139
U+308D,100241706_00034_2,1857,1921,B0001,C0007,96,169
U+583A,100241706_00034_2,1842,2135,B0001,C0008,149,140
U+306B,100241706_00034_2,1869,2276,B0001,C0009,72,117
U+7D0D,100241706_00034_2,1849,2419,B0001,C0010,113,136
U+5C4B,100241706_00034_2,1838,2573,B0001,C0011,131,143
U+306E,100241706_00034_2,1870,2747,B0001,C0012,85,73
U+4E0E,100241706_00034_2,1853,2843,B0001,C0013,119,111
U+56DB,100241706_00034_2,1858,2975,B0001,C0014,101,76
U+90CE,100241706_00034_2,1864,3064,B0001,C0015,109,156
U+3068,100241706_00034_2,1886,3243,B0001,C0016,69,112
U+3044,100241706_00034_2,1877,3393,B0001,C0017,76,99
U+3075,100241706_00034_2,1860,3493,B0001,C0018,100,89
U+4EBA,100241706_00034_2,1605,973,B0001,C0019,137,116
U+3042,100241706_00034_2,1633,1128,B0001,C0020,89,117
U+308A,100241706_00034_2,1632,1247,B0001,C0021,81,143
U+8336,100241706_00034_2,1617,1425,B0001,C0022,124,176
U+306E,100241706_00034_2,1640,1644,B0001,C0023,83,96
U+6E6F,100241706_00034_2,1628,1781,B0001,C0024,105,161
U+306B,100241706_00034_2,1648,1944,B0001,C0025,60,105
U+540D,100241706_00034_2,1621,2071,B0001,C0026,100,156
U+3092,100241706_00034_2,1629,2228,B0001,C0027,104,136
U+5F97,100241706_00034_2,1628,2393,B0001,C0028,105,131
U+3066,100241706_00034_2,1640,2525,B0001,C0029,100,120
U+3084,100241706_00034_2,1633,2675,B0001,C0030,107,92
U+3054,100241706_00034_2,1649,2768,B0001,C0031,95,124
U+3068,100241706_00034_2,1653,2892,B0001,C0032,73,109
U+306A,100241706_00034_2,1648,3033,B0001,C0033,76,139
U+304D,100241706_00034_2,1644,3177,B0001,C0034,76,139
U+5FA1,100241706_00034_2,1644,3356,B0001,C0035,85,87
U+65B9,100241706_00034_2,1621,3444,B0001,C0036,103,152
U+307E,100241706_00034_2,1396,973,B0001,C0037,55,129
U+3067,100241706_00034_2,1380,1104,B0001,C0038,96,111
U+53EC,100241706_00034_2,1397,1240,B0001,C0039,80,129
U+3088,100241706_00034_2,1418,1371,B0001,C0040,37,104
U+305B,100241706_00034_2,1378,1485,B0001,C0041,99,128
U+3089,100241706_00034_2,1408,1616,B0001,C0042,45,140
U+308C,100241706_00034_2,1397,1760,B0001,C0043,88,145
U+8336,100241706_00034_2,1380,1935,B0001,C0044,103,175
U+306E,100241706_00034_2,1398,2133,B0001,C0045,79,76
U+6E6F,100241706_00034_2,1390,2251,B0001,C0046,99,167
U+65E5,100241706_00034_2,1410,2437,B0001,C0047,59,103
U+3005,100241706_00034_2,1426,2560,B0001,C0048,27,89
U+3042,100241706_00034_2,1400,2677,B0001,C0049,96,111
U+308A,100241706_00034_2,1420,2792,B0001,C0050,59,115
U+3051,100241706_00034_2,1396,2907,B0001,C0051,92,112
U+308B,100241706_00034_2,1436,3025,B0001,C0052,27,72
U+3053,100241706_00034_2,1406,3120,B0001,C0053,81,111
U+306E,100241706_00034_2,1400,3229,B0001,C0054,88,91
U+696D,100241706_00034_2,1374,3316,B0001,C0055,131,148
U+306B,100241706_00034_2,1404,3487,B0001,C0056,113,85
U+3088,100241706_00034_2,1173,971,B0001,C0057,53,124
U+3063,100241706_00034_2,1141,1096,B0001,C0058,97,115
U+3066,100241706_00034_2,1163,1212,B0001,C0059,53,157
U+5343,100241706_00034_2,1141,1388,B0001,C0060,104,149
U+4E4B,100241706_00034_2,1145,1552,B0001,C0061,119,108
U+5229,100241706_00034_2,1129,1692,B0001,C0062,115,135
U+4E45,100241706_00034_2,1144,1841,B0001,C0063,123,120
U+3068,100241706_00034_2,1173,1971,B0001,C0064,59,107
U+3057,100241706_00034_2,1153,2112,B0001,C0065,93,105
U+3083,100241706_00034_2,1151,2219,B0001,C0066,99,101
U+3046,100241706_00034_2,1156,2321,B0001,C0067,73,133
U+3058,100241706_00034_2,1186,2459,B0001,C0068,55,185
U+3051,100241706_00034_2,1165,2673,B0001,C0069,105,144
U+308B,100241706_00034_2,1186,2819,B0001,C0070,41,81
U+9580,100241706_00034_2,1157,2907,B0001,C0071,101,117
U+4EBA,100241706_00034_2,1136,3024,B0001,C0072,147,103
U+6570,100241706_00034_2,1144,3108,B0001,C0073,113,133
U+591A,100241706_00034_2,1148,3233,B0001,C0074,93,139
U+3042,100241706_00034_2,1169,3369,B0001,C0075,83,93
U+308A,100241706_00034_2,1140,3465,B0001,C0076,99,125
U+305D,100241706_00034_2,923,975,B0001,C0077,77,108
U+306E,100241706_00034_2,912,1084,B0001,C0078,95,109
U+4E2D,100241706_00034_2,912,1216,B0001,C0079,93,135
U+306B,100241706_00034_2,920,1345,B0001,C0080,67,135
U+5E78,100241706_00034_2,893,1501,B0001,C0081,132,193
U+5175,100241706_00034_2,901,1712,B0001,C0082,108,121
U+885B,100241706_00034_2,917,1835,B0001,C0083,105,149
U+3068,100241706_00034_2,933,2005,B0001,C0084,67,107
U+3044,100241706_00034_2,923,2148,B0001,C0085,88,79
U+3075,100241706_00034_2,904,2228,B0001,C0086,105,103
U+4EBA,100241706_00034_2,891,2345,B0001,C0087,148,104
U+3053,100241706_00034_2,937,2467,B0001,C0088,68,81
U+308C,100241706_00034_2,913,2548,B0001,C0089,103,139
U+3082,100241706_00034_2,937,2693,B0001,C0090,64,108
U+8336,100241706_00034_2,907,2831,B0001,C0091,108,159
U+306E,100241706_00034_2,925,3015,B0001,C0092,80,89
U+9053,100241706_00034_2,919,3101,B0001,C0093,95,124
U+3092,100241706_00034_2,907,3231,B0001,C0094,123,109
U+3088,100241706_00034_2,939,3335,B0001,C0095,63,76
U+304F,100241706_00034_2,951,3405,B0001,C0096,51,107
U+3057,100241706_00034_2,921,3416,B0001,C0097,127,160
U+6B8A,100241706_00034_2,663,979,B0001,C0098,119,155
U+306B,100241706_00034_2,683,1135,B0001,C0099,65,127
U+3055,100241706_00034_2,693,1280,B0001,C0100,60,101
U+307E,100241706_00034_2,683,1389,B0001,C0101,80,103
U+3032,100241706_00034_2,692,1452,B0001,C0102,101,239
U+306E,100241706_00034_2,689,1709,B0001,C0103,83,96
U+4E8B,100241706_00034_2,700,1809,B0001,C0104,63,167
U+306B,100241706_00034_2,679,1977,B0001,C0105,101,103
U+624D,100241706_00034_2,679,2093,B0001,C0106,89,137
U+80FD,100241706_00034_2,668,2236,B0001,C0107,129,144
U+3042,100241706_00034_2,695,2399,B0001,C0108,85,121
U+3063,100241706_00034_2,672,2527,B0001,C0109,111,112
U+3066,100241706_00034_2,701,2643,B0001,C0110,51,149
U+83D3,100241706_00034_2,676,2808,B0001,C0111,103,167
U+5B50,100241706_00034_2,700,2976,B0001,C0112,71,97
U+306A,100241706_00034_2,689,3103,B0001,C0113,92,111
U+3093,100241706_00034_2,684,3191,B0001,C0114,121,104
U+3069,100241706_00034_2,701,3301,B0001,C0115,76,97
U+80FD,100241706_00034_2,680,3439,B0001,C0116,117,131
U+88FD,100241706_00034_2,417,977,B0001,C0117,121,167
U+3057,100241706_00034_2,468,1157,B0001,C0118,32,191
U+3051,100241706_00034_2,449,1365,B0001,C0119,87,123
U+308A,100241706_00034_2,457,1492,B0001,C0120,69,133
U+305D,100241706_00034_2,460,1655,B0001,C0121,75,109
U+306E,100241706_00034_2,448,1765,B0001,C0122,88,107
U+9803,100241706_00034_2,443,1899,B0001,C0123,101,136
U+306F,100241706_00034_2,447,2036,B0001,C0124,84,76
U+5927,100241706_00034_2,451,2133,B0001,C0125,97,128
U+3072,100241706_00034_2,447,2281,B0001,C0126,104,109
U+306B,100241706_00034_2,463,2395,B0001,C0127,65,104
U+5929,100241706_00034_2,452,2532,B0001,C0128,111,129
U+4E0B,100241706_00034_2,473,2651,B0001,C0129,67,128
U+4E71,100241706_00034_2,444,2799,B0001,C0130,121,131
U+308C,100241706_00034_2,461,2920,B0001,C0131,83,139
U+83D3,100241706_00034_2,451,3093,B0001,C0132,93,184
U+5B50,100241706_00034_2,469,3289,B0001,C0133,71,113
U+5C4B,100241706_00034_2,437,3443,B0001,C0134,131,136
U+306A,100241706_00034_2,195,976,B0001,C0135,79,133
U+3069,100241706_00034_2,208,1111,B0001,C0136,83,123
U+309D,100241706_00034_2,237,1245,B0001,C0137,23,45
U+3044,100241706_00034_2,191,1312,B0001,C0138,88,97
U+3075,100241706_00034_2,179,1412,B0001,C0139,101,93
U+3082,100241706_00034_2,203,1507,B0001,C0140,63,109
U+306A,100241706_00034_2,208,1640,B0001,C0141,68,129
U+304F,100241706_00034_2,213,1771,B0001,C0142,48,141
U+53E3,100241706_00034_2,211,1931,B0001,C0143,76,95
U+53D6,100241706_00034_2,192,2051,B0001,C0144,103,124
U+305D,100241706_00034_2,215,2200,B0001,C0145,79,117
U+306E,100241706_00034_2,208,2319,B0001,C0146,76,124
U+5916,100241706_00034_2,211,2444,B0001,C0147,85,151
U+306B,100241706_00034_2,191,2603,B0001,C0148,107,101
U+3082,100241706_00034_2,205,2717,B0001,C0149,68,103
U+4E8B,100241706_00034_2,208,2840,B0001,C0150,79,139
U+3092,100241706_00034_2,197,2980,B0001,C0151,105,97
U+304B,100241706_00034_2,191,3080,B0001,C0152,108,84
U+304D,100241706_00034_2,208,3164,B0001,C0153,71,111
U+3051,100241706_00034_2,207,3283,B0001,C0154,89,97
U+308B,100241706_00034_2,225,3360,B0001,C0155,45,95
U+306B,100241706_00034_2,189,3459,B0001,C0156,116,115
U+6B64,100241706_00035_1,1985,989,B0001,C0001,120,96
U+4EBA,100241706_00035_1,1983,1116,B0001,C0002,133,104
U+5C0F,100241706_00035_1,1992,1243,B0001,C0003,116,87
U+9EA6,100241706_00035_1,2003,1352,B0001,C0004,95,184
U+306B,100241706_00035_1,2004,1545,B0001,C0005,72,115
U+7802,100241706_00035_1,1973,1703,B0001,C0006,125,127
U+7CD6,100241706_00035_1,1981,1844,B0001,C0007,125,176
U+3092,100241706_00035_1,1999,2021,B0001,C0008,99,141
U+3042,100241706_00035_1,2008,2176,B0001,C0009,88,116
U+308F,100241706_00035_1,2016,2293,B0001,C0010,48,135
U+305B,100241706_00035_1,1983,2432,B0001,C0011,95,111
U+713C,100241706_00035_1,1972,2572,B0001,C0012,132,153
U+51FA,100241706_00035_1,2003,2752,B0001,C0013,105,83
U+3057,100241706_00035_1,2031,2852,B0001,C0014,31,144
U+7A0B,100241706_00035_1,1979,3006,B0001,C0015,117,153
U+3088,100241706_00035_1,2027,3156,B0001,C0016,47,77
U+304F,100241706_00035_1,2020,3232,B0001,C0017,51,105
U+3055,100241706_00035_1,2005,3370,B0001,C0018,75,105
U+307E,100241706_00035_1,2008,3492,B0001,C0019,72,112
U+3057,100241706_00035_1,1784,989,B0001,C0020,29,137
U+3082,100241706_00035_1,1772,1144,B0001,C0021,63,131
U+3061,100241706_00035_1,1767,1276,B0001,C0022,80,147
U+3072,100241706_00035_1,1755,1424,B0001,C0023,104,108
U+3051,100241706_00035_1,1763,1560,B0001,C0024,96,153
U+308A,100241706_00035_1,1768,1712,B0001,C0025,71,136
U+3088,100241706_00035_1,1775,1864,B0001,C0026,53,116
U+3063,100241706_00035_1,1743,1980,B0001,C0027,103,103
U+3066,100241706_00035_1,1761,2085,B0001,C0028,57,137
U+8CB4,100241706_00035_1,1735,2241,B0001,C0029,108,180
U+4EBA,100241706_00035_1,1724,2449,B0001,C0030,152,107
U+306E,100241706_00035_1,1753,2556,B0001,C0031,80,91
U+3082,100241706_00035_1,1765,2654,B0001,C0032,59,132
U+3066,100241706_00035_1,1753,2764,B0001,C0033,83,88
U+3042,100241706_00035_1,1757,2878,B0001,C0034,92,111
U+305D,100241706_00035_1,1760,2990,B0001,C0035,68,112
U+3073,100241706_00035_1,1745,3114,B0001,C0036,108,107
U+3068,100241706_00035_1,1769,3233,B0001,C0037,67,117
U+306A,100241706_00035_1,1752,3361,B0001,C0038,79,120
U+308A,100241706_00035_1,1773,3481,B0001,C0039,53,121
U+3053,100241706_00035_1,1524,992,B0001,C0040,77,113
U+306E,100241706_00035_1,1511,1115,B0001,C0041,91,99
U+8005,100241706_00035_1,1505,1231,B0001,C0042,107,143
U+3078,100241706_00035_1,1509,1375,B0001,C0043,117,57
U+3082,100241706_00035_1,1527,1437,B0001,C0044,72,104
U+5343,100241706_00035_1,1488,1568,B0001,C0045,117,143
U+4E4B,100241706_00035_1,1503,1727,B0001,C0046,129,108
U+5229,100241706_00035_1,1499,1855,B0001,C0047,113,128
U+4E45,100241706_00035_1,1505,2001,B0001,C0048,124,121
U+306B,100241706_00035_1,1528,2140,B0001,C0049,72,112
U+7533,100241706_00035_1,1535,2282,B0001,C0050,56,119
U+3064,100241706_00035_1,1508,2424,B0001,C0051,97,92
U+3051,100241706_00035_1,1521,2517,B0001,C0052,88,131
U+5343,100241706_00035_1,1495,2669,B0001,C0053,103,131
U+306E,100241706_00035_1,1517,2820,B0001,C0054,81,84
U+4E00,100241706_00035_1,1485,2932,B0001,C0055,128,25
U+5B57,100241706_00035_1,1523,2969,B0001,C0056,83,135
U+3092,100241706_00035_1,1511,3114,B0001,C0057,107,79
U+3086,100241706_00035_1,1519,3224,B0001,C0058,89,95
U+308B,100241706_00035_1,1543,3322,B0001,C0059,41,92
U+3057,100241706_00035_1,1553,3413,B0001,C0060,25,215
U+5247,100241706_00035_1,1240,991,B0001,C0061,120,147
U+83D3,100241706_00035_1,1253,1156,B0001,C0062,115,188
U+5B50,100241706_00035_1,1280,1361,B0001,C0063,97,121
U+306E,100241706_00035_1,1277,1519,B0001,C0064,84,97
U+540D,100241706_00035_1,1264,1625,B0001,C0065,93,136
U+3082,100241706_00035_1,1284,1783,B0001,C0066,63,112
U+5343,100241706_00035_1,1251,1919,B0001,C0067,108,129
U+306E,100241706_00035_1,1279,2080,B0001,C0068,75,91
U+5E78,100241706_00035_1,1252,2192,B0001,C0069,123,172
U+3079,100241706_00035_1,1264,2392,B0001,C0070,115,143
U+3044,100241706_00035_1,1265,2538,B0001,C0071,92,84
U+3031,100241706_00035_1,1283,2637,B0001,C0072,67,259
U+3068,100241706_00035_1,1287,2888,B0001,C0073,69,113
U+8B02,100241706_00035_1,1259,3033,B0001,C0074,108,168
U+306A,100241706_00035_1,1275,3204,B0001,C0075,92,93
U+3089,100241706_00035_1,1285,3304,B0001,C0076,47,96
U+306F,100241706_00035_1,1263,3401,B0001,C0077,93,64
U+3057,100241706_00035_1,1304,3468,B0001,C0078,20,156
U+3051,100241706_00035_1,1017,1001,B0001,C0079,109,132
U+308B,100241706_00035_1,1048,1135,B0001,C0080,43,97
U+3044,100241706_00035_1,1023,1247,B0001,C0081,95,109
U+3064,100241706_00035_1,1012,1359,B0001,C0082,112,137
U+3057,100241706_00035_1,1067,1516,B0001,C0083,17,147
U+304B,100241706_00035_1,1049,1696,B0001,C0084,47,56
U+5E78,100241706_00035_1,1000,1776,B0001,C0085,124,169
U+306E,100241706_00035_1,1024,1964,B0001,C0086,84,87
U+5B57,100241706_00035_1,1024,2066,B0001,C0087,83,160
U+3092,100241706_00035_1,1023,2229,B0001,C0088,96,119
U+306F,100241706_00035_1,1031,2368,B0001,C0089,76,120
U+3076,100241706_00035_1,1007,2489,B0001,C0090,108,109
U+304D,100241706_00035_1,1033,2616,B0001,C0091,69,119
U+3066,100241706_00035_1,1016,2741,B0001,C0092,117,112
U+305B,100241706_00035_1,763,987,B0001,C0093,120,120
U+3093,100241706_00035_1,772,1136,B0001,C0094,137,124
U+3079,100241706_00035_1,781,1288,B0001,C0095,116,175
U+3044,100241706_00035_1,777,1487,B0001,C0096,127,77
U+3031,100241706_00035_1,803,1561,B0001,C0097,84,289
U+3068,100241706_00035_1,799,1861,B0001,C0098,77,115
U+3044,100241706_00035_1,789,2008,B0001,C0099,91,89
U+3075,100241706_00035_1,773,2098,B0001,C0100,105,116
U+306A,100241706_00035_1,781,2228,B0001,C0101,108,132
U+308B,100241706_00035_1,807,2362,B0001,C0102,40,87
U+3079,100241706_00035_1,763,2462,B0001,C0103,132,73
U+3057,100241706_00035_1,813,2565,B0001,C0104,32,307
U+6B64,100241706_00035_1,525,1000,B0001,C0105,120,116
U+307B,100241706_00035_1,539,1161,B0001,C0106,107,112
U+3069,100241706_00035_1,549,1308,B0001,C0107,95,117
U+306F,100241706_00035_1,551,1427,B0001,C0108,63,167
U+6614,100241706_00035_1,532,1620,B0001,C0109,105,147
U+306B,100241706_00035_1,539,1784,B0001,C0110,75,119
U+304B,100241706_00035_1,517,1927,B0001,C0111,121,108
U+3078,100241706_00035_1,519,2044,B0001,C0112,117,63
U+308A,100241706_00035_1,545,2117,B0001,C0113,79,129
U+9999,100241706_00035_1,513,2276,B0001,C0114,133,171
U+3079,100241706_00035_1,528,2445,B0001,C0115,113,172
U+3044,100241706_00035_1,529,2618,B0001,C0116,91,88
U+3068,100241706_00035_1,547,2717,B0001,C0117,76,104
U+53E3,100241706_00035_1,540,2854,B0001,C0118,83,68
U+53D6,100241706_00035_1,515,2950,B0001,C0119,119,124
U+3082,100241706_00035_1,540,3074,B0001,C0120,69,96
U+307E,100241706_00035_1,541,3202,B0001,C0121,59,123
U+305F,100241706_00035_1,528,3336,B0001,C0122,71,100
U+3031,100241706_00035_1,537,3421,B0001,C0123,80,208
U+51FA,100241706_00035_1,293,1000,B0001,C0124,112,103
U+6765,100241706_00035_1,288,1104,B0001,C0125,104,176
U+305F,100241706_00035_1,293,1308,B0001,C0126,80,97
U+308A,100241706_00035_1,316,1407,B0001,C0127,55,175
U+25B2,100241706_00035_2,1862,911,B0001,C0001,111,48
U+3042,100241706_00035_2,1874,995,B0001,C0002,96,135
U+308B,100241706_00035_2,1899,1131,B0001,C0003,44,107
U+3078,100241706_00035_2,1864,1240,B0001,C0004,99,175
U+3044,100241706_00035_2,1858,1416,B0001,C0005,124,91
U+7CD6,100241706_00035_2,1846,1528,B0001,C0006,137,153
U+4ECA,100241706_00035_2,1624,952,B0001,C0007,129,157
U+306F,100241706_00035_2,1630,1126,B0001,C0008,87,65
U+3080,100241706_00035_2,1634,1199,B0001,C0009,108,128
U+304B,100241706_00035_2,1619,1328,B0001,C0010,109,100
U+3057,100241706_00035_2,1671,1407,B0001,C0011,27,133
U+306E,100241706_00035_2,1639,1548,B0001,C0012,85,108
U+4E8B,100241706_00035_2,1644,1658,B0001,C0013,80,161
U+306A,100241706_00035_2,1646,1815,B0001,C0014,89,111
U+308A,100241706_00035_2,1648,1927,B0001,C0015,72,113
U+3051,100241706_00035_2,1643,2054,B0001,C0016,89,96
U+308B,100241706_00035_2,1656,2131,B0001,C0017,51,83
U+4E8C,100241706_00035_2,1628,2251,B0001,C0018,109,64
U+8272,100241706_00035_2,1642,2332,B0001,C0019,105,139
U+5CF6,100241706_00035_2,1642,2479,B0001,C0020,88,181
