Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+3061,100249371_00032_1,1232,567,B0001,C0036,44,78
U+6C34,100249371_00032_1,1224,670,B0001,C0037,77,92
U+306B,100249371_00032_1,1246,763,B0001,C0038,26,59
U+3064,100249371_00032_1,1223,839,B0001,C0039,65,57
U+3051,100249371_00032_1,1233,896,B0001,C0040,60,82
U+5869,100249371_00032_1,1207,997,B0001,C0041,98,104
U+6C17,100249371_00032_1,1229,1101,B0001,C0042,59,137
U+3092,100249371_00032_1,1224,1238,B0001,C0043,57,82
U+3055,100249371_00032_1,1244,1343,B0001,C0044,39,71
U+308A,100249371_00032_1,1241,1414,B0001,C0045,33,91
U+716E,100249371_00032_1,1221,1504,B0001,C0046,77,127
U+3066,100249371_00032_1,1235,1631,B0001,C0047,50,66
U+7528,100249371_00032_1,1230,1721,B0001,C0048,52,100
U+3086,100249371_00032_1,1222,1821,B0001,C0049,61,79
U+3079,100249371_00032_1,1214,1900,B0001,C0050,100,58
U+3057,100249371_00032_1,1249,1952,B0001,C0051,17,147
U+25CB,100249371_00032_1,1057,659,B0001,C0052,60,63
U+5C71,100249371_00032_1,1036,766,B0001,C0053,87,66
U+8475,100249371_00032_1,1042,847,B0001,C0054,91,131
U+306A,100249371_00032_1,1048,990,B0001,C0055,78,82
U+304D,100249371_00032_1,1064,1077,B0001,C0056,43,96
U+3068,100249371_00032_1,1066,1176,B0001,C0057,36,70
U+304D,100249371_00032_1,1057,1246,B0001,C0058,46,95
U+9020,100249371_00032_1,1035,1359,B0001,C0059,76,133
U+308B,100249371_00032_1,1059,1492,B0001,C0060,37,76
U+6CD5,100249371_00032_1,1041,1568,B0001,C0061,84,105
U+751F,100249371_00032_1,873,496,B0001,C0062,58,91
U+59DC,100249371_00032_1,847,603,B0001,C0063,108,133
U+3068,100249371_00032_1,893,758,B0001,C0064,37,82
U+82A5,100249371_00032_1,860,959,B0001,C0065,86,119
U+5B50,100249371_00032_1,882,1078,B0001,C0066,56,80
U+3068,100249371_00032_1,899,1174,B0001,C0067,27,79
U+7B49,100249371_00032_1,869,1261,B0001,C0068,74,120
U+5206,100249371_00032_1,893,1395,B0001,C0069,51,109
U+306B,100249371_00032_1,872,1514,B0001,C0070,72,59
U+3088,100249371_00032_1,895,1583,B0001,C0071,39,73
U+304F,100249371_00032_1,895,1656,B0001,C0072,27,70
U+3059,100249371_00032_1,869,1743,B0001,C0073,73,85
U+308A,100249371_00032_1,885,1828,B0001,C0074,43,51
U+307E,100249371_00032_1,888,1879,B0001,C0075,39,102
U+305C,100249371_00032_1,872,1981,B0001,C0076,107,94
U+7528,100249371_00032_1,884,2092,B0001,C0077,56,116
U+3086,100249371_00032_1,881,2208,B0001,C0078,58,66
U+308B,100249371_00032_1,893,2274,B0001,C0079,36,62
U+306B,100249371_00032_1,871,2336,B0001,C0080,82,56
U+5176,100249371_00032_1,886,2404,B0001,C0081,51,116
U+3042,100249371_00032_1,875,2520,B0001,C0082,63,84
U+3058,100249371_00032_1,905,2609,B0001,C0083,49,100
U+306F,100249371_00032_1,717,501,B0001,C0084,34,92
U+3072,100249371_00032_1,706,595,B0001,C0085,69,78
U+5C71,100249371_00032_1,709,694,B0001,C0086,70,73
U+8475,100249371_00032_1,694,767,B0001,C0087,89,147
U+306B,100249371_00032_1,701,914,B0001,C0088,82,64
U+304B,100249371_00032_1,701,1014,B0001,C0089,81,74
U+306F,100249371_00032_1,710,1088,B0001,C0090,49,85
U+308B,100249371_00032_1,716,1173,B0001,C0091,43,117
U+4E8B,100249371_00032_1,706,1291,B0001,C0092,63,182
U+306A,100249371_00032_1,707,1485,B0001,C0093,70,90
U+3057,100249371_00032_1,742,1575,B0001,C0094,18,123
U+25CB,100249371_00032_1,526,682,B0001,C0095,62,63
U+9999,100249371_00032_1,523,814,B0001,C0096,60,154
U+714E,100249371_00032_1,521,968,B0001,C0097,81,132
U+306E,100249371_00032_1,539,1137,B0001,C0098,46,76
U+65B9,100249371_00032_1,534,1215,B0001,C0099,49,125
U+98EF,100249371_00032_1,322,589,B0001,C0100,101,95
U+306E,100249371_00032_1,357,707,B0001,C0101,50,58
U+3053,100249371_00032_1,363,790,B0001,C0102,38,71
U+3052,100249371_00032_1,360,868,B0001,C0103,71,89
U+934B,100249371_00032_1,391,1051,B0001,C0104,85,91
U+3088,100249371_00032_1,425,1149,B0001,C0105,22,58
U+308A,100249371_00032_1,424,1207,B0001,C0106,25,71
U+304A,100249371_00032_1,404,1283,B0001,C0107,63,44
U+3053,100249371_00032_1,428,1327,B0001,C0108,28,47
U+3057,100249371_00032_1,430,1375,B0001,C0109,12,87
U+3066,100249371_00032_1,418,1462,B0001,C0110,36,52
U+70AD,100249371_00032_1,408,1530,B0001,C0111,63,111
U+706B,100249371_00032_1,417,1647,B0001,C0112,50,69
U+306B,100249371_00032_1,432,1722,B0001,C0113,18,57
U+3066,100249371_00032_1,418,1779,B0001,C0114,48,62
U+3042,100249371_00032_1,403,1847,B0001,C0115,76,79
U+307F,100249371_00032_1,437,1931,B0001,C0116,24,70
U+306B,100249371_00032_1,406,2001,B0001,C0117,75,57
U+304B,100249371_00032_1,426,2072,B0001,C0118,29,39
U+3051,100249371_00032_1,420,2111,B0001,C0119,56,54
U+3046,100249371_00032_1,436,2165,B0001,C0120,23,75
U+3089,100249371_00032_1,431,2240,B0001,C0121,23,62
U+304A,100249371_00032_1,408,2302,B0001,C0122,65,53
U+3082,100249371_00032_1,433,2355,B0001,C0123,27,74
U+3066,100249371_00032_1,424,2429,B0001,C0124,47,58
U+3088,100249371_00032_1,435,2495,B0001,C0125,27,71
U+308A,100249371_00032_1,431,2566,B0001,C0126,32,74
U+3088,100249371_00032_1,320,1054,B0001,C0127,31,63
U+304F,100249371_00032_1,326,1117,B0001,C0128,22,58
U+3042,100249371_00032_1,309,1196,B0001,C0129,55,62
U+3076,100249371_00032_1,302,1259,B0001,C0130,77,58
U+308A,100249371_00032_1,320,1317,B0001,C0131,34,86
U+85AC,100249371_00032_1,301,1433,B0001,C0132,63,119
U+7814,100249371_00032_1,292,1552,B0001,C0133,86,121
U+306B,100249371_00032_1,333,1673,B0001,C0134,18,61
U+3066,100249371_00032_1,322,1734,B0001,C0135,43,64
U+304A,100249371_00032_1,303,1803,B0001,C0136,72,63
U+308D,100249371_00032_1,319,1871,B0001,C0137,53,61
U+3057,100249371_00032_1,342,1929,B0001,C0138,10,84
U+7D30,100249371_00032_1,313,2026,B0001,C0139,71,84
U+672B,100249371_00032_1,315,2110,B0001,C0140,67,86
U+306B,100249371_00032_1,342,2212,B0001,C0141,20,34
U+3059,100249371_00032_1,322,2264,B0001,C0142,48,71
U+3079,100249371_00032_1,308,2335,B0001,C0143,80,45
U+3057,100249371_00032_1,337,2380,B0001,C0144,18,130
U+767D,100249371_00032_1,178,590,B0001,C0145,75,84
U+3054,100249371_00032_1,198,697,B0001,C0146,63,66
U+307E,100249371_00032_1,183,776,B0001,C0147,64,50
U+306E,100249371_00032_1,220,836,B0001,C0148,33,30
U+7C89,100249371_00032_1,170,870,B0001,C0149,102,90
U+7092,100249371_00032_1,168,1067,B0001,C0150,84,100
U+5C71,100249371_00032_2,1584,557,B0001,C0001,92,78
U+6912,100249371_00032_2,1576,659,B0001,C0002,115,93
U+306E,100249371_00032_2,1599,795,B0001,C0003,66,96
U+7C89,100249371_00032_2,1582,893,B0001,C0004,96,111
U+53F3,100249371_00032_2,1420,471,B0001,C0005,77,106
U+4E09,100249371_00032_2,1422,595,B0001,C0006,77,79
U+5473,100249371_00032_2,1402,691,B0001,C0007,100,80
U+7D30,100249371_00032_2,1409,801,B0001,C0008,100,104
U+672B,100249371_00032_2,1422,906,B0001,C0009,79,90
U+306B,100249371_00032_2,1456,1004,B0001,C0010,19,52
U+3057,100249371_00032_2,1459,1056,B0001,C0011,16,91
U+3066,100249371_00032_2,1450,1147,B0001,C0012,20,99
U+7528,100249371_00032_2,1445,1263,B0001,C0013,48,100
U+3086,100249371_00032_2,1433,1364,B0001,C0014,57,82
U+3078,100249371_00032_2,1412,1447,B0001,C0015,92,42
U+3057,100249371_00032_2,1450,1476,B0001,C0016,25,116
U+9999,100249371_00032_2,1422,1603,B0001,C0017,70,128
U+714E,100249371_00032_2,1421,1731,B0001,C0018,92,117
U+306B,100249371_00032_2,1456,1857,B0001,C0019,23,60
U+304B,100249371_00032_2,1420,1926,B0001,C0020,86,53
U+306F,100249371_00032_2,1436,1986,B0001,C0021,62,61
U+308B,100249371_00032_2,1444,2047,B0001,C0022,39,64
U+4E8B,100249371_00032_2,1447,2111,B0001,C0023,29,127
U+306A,100249371_00032_2,1435,2246,B0001,C0024,59,77
U+3057,100249371_00032_2,1460,2323,B0001,C0025,19,99
U+25CB,100249371_00032_2,1253,653,B0001,C0026,62,64
U+96EA,100249371_00032_2,1243,757,B0001,C0027,72,131
U+82B1,100249371_00032_2,1239,888,B0001,C0028,91,129
U+83DC,100249371_00032_2,1244,1017,B0001,C0029,83,141
U+6F2C,100249371_00032_2,1241,1162,B0001,C0030,91,132
U+306E,100249371_00032_2,1264,1306,B0001,C0031,53,67
U+6CD5,100249371_00032_2,1257,1373,B0001,C0032,75,103
U+5473,100249371_00032_2,1052,476,B0001,C0033,98,98
U+564C,100249371_00032_2,1056,605,B0001,C0034,86,112
U+3092,100249371_00032_2,1069,735,B0001,C0035,75,75
U+3064,100249371_00032_2,1081,832,B0001,C0036,63,46
U+304D,100249371_00032_2,1091,878,B0001,C0037,45,107
U+4ED5,100249371_00032_2,1067,1000,B0001,C0038,88,73
U+8FBC,100249371_00032_2,1060,1105,B0001,C0039,94,59
U+3068,100249371_00032_2,1099,1179,B0001,C0040,29,79
U+304D,100249371_00032_2,1094,1258,B0001,C0041,38,114
U+5473,100249371_00032_2,1059,1394,B0001,C0042,100,106
U+564C,100249371_00032_2,1058,1519,B0001,C0043,106,112
U+6876,100249371_00032_2,1063,1646,B0001,C0044,98,93
U+306E,100249371_00032_2,1097,1759,B0001,C0045,47,58
U+5E95,100249371_00032_2,1074,1818,B0001,C0046,76,128
U+306B,100249371_00032_2,1104,1946,B0001,C0047,24,68
U+8C46,100249371_00032_2,1086,2035,B0001,C0048,65,104
U+8150,100249371_00032_2,1066,2146,B0001,C0049,92,163
U+306E,100249371_00032_2,1091,2315,B0001,C0050,52,56
U+7C95,100249371_00032_2,1071,2406,B0001,C0051,96,91
U+3092,100249371_00032_2,1088,2506,B0001,C0052,68,74
U+516D,100249371_00032_2,1080,2610,B0001,C0053,74,71
U+4E03,100249371_00032_2,897,503,B0001,C0054,74,78
U+5347,100249371_00032_2,907,587,B0001,C0055,55,112
U+3057,100249371_00032_2,899,708,B0001,C0056,81,86
U+304D,100249371_00032_2,927,795,B0001,C0057,33,93
U+3066,100249371_00032_2,914,888,B0001,C0058,51,64
U+5176,100249371_00032_2,918,961,B0001,C0059,39,108
U+4E0A,100249371_00032_2,916,1069,B0001,C0060,52,88
U+3078,100249371_00032_2,903,1157,B0001,C0061,81,59
U+5473,100249371_00032_2,886,1225,B0001,C0062,101,97
U+564C,100249371_00032_2,894,1322,B0001,C0063,94,117
U+3092,100249371_00032_2,907,1455,B0001,C0064,72,76
U+4ED5,100249371_00032_2,902,1555,B0001,C0065,82,65
U+8FBC,100249371_00032_2,896,1652,B0001,C0066,92,66
U+304A,100249371_00032_2,900,1735,B0001,C0067,90,64
U+304D,100249371_00032_2,925,1799,B0001,C0068,36,100
U+5473,100249371_00032_2,896,1907,B0001,C0069,93,81
U+564C,100249371_00032_2,891,1988,B0001,C0070,93,113
U+8FFD,100249371_00032_2,909,2101,B0001,C0071,69,121
U+3005,100249371_00032_2,947,2222,B0001,C0072,21,62
U+3064,100249371_00032_2,916,2310,B0001,C0073,62,43
U+304B,100249371_00032_2,930,2353,B0001,C0074,35,64
U+3072,100249371_00032_2,912,2417,B0001,C0075,82,82
U+7D42,100249371_00032_2,907,2499,B0001,C0076,85,96
U+308A,100249371_00032_2,934,2595,B0001,C0077,35,87
U+3066,100249371_00032_2,740,500,B0001,C0078,47,72
U+306E,100249371_00032_2,734,599,B0001,C0079,52,61
U+3061,100249371_00032_2,746,662,B0001,C0080,43,94
U+306B,100249371_00032_2,728,756,B0001,C0081,73,48
U+53F3,100249371_00032_2,729,824,B0001,C0082,72,87
U+306E,100249371_00032_2,744,934,B0001,C0083,48,53
U+7C95,100249371_00032_2,720,1011,B0001,C0084,93,91
U+3092,100249371_00032_2,736,1102,B0001,C0085,63,90
U+3068,100249371_00032_2,755,1204,B0001,C0086,37,75
U+308A,100249371_00032_2,758,1279,B0001,C0087,31,71
U+51FA,100249371_00032_2,725,1352,B0001,C0088,89,68
U+3059,100249371_00032_2,747,1423,B0001,C0089,48,78
U+3079,100249371_00032_2,724,1501,B0001,C0090,112,45
U+3057,100249371_00032_2,766,1541,B0001,C0091,16,106
U+7D76,100249371_00032_2,718,1660,B0001,C0092,100,111
U+5999,100249371_00032_2,726,1772,B0001,C0093,105,87
U+306E,100249371_00032_2,749,1859,B0001,C0094,52,64
U+597D,100249371_00032_2,723,1941,B0001,C0095,93,84
U+5473,100249371_00032_2,720,2025,B0001,C0096,97,88
U+3068,100249371_00032_2,757,2139,B0001,C0097,34,86
U+306A,100249371_00032_2,744,2225,B0001,C0098,60,83
U+308B,100249371_00032_2,750,2308,B0001,C0099,41,76
U+4E5F,100249371_00032_2,739,2384,B0001,C0100,75,82
U+25CB,100249371_00032_2,558,655,B0001,C0101,67,67
U+67DA,100249371_00032_2,530,766,B0001,C0102,115,95
U+306E,100249371_00032_2,560,889,B0001,C0103,56,62
U+9752,100249371_00032_2,561,978,B0001,C0104,54,122
U+6F2C,100249371_00032_2,543,1111,B0001,C0105,94,116
U+306E,100249371_00032_2,569,1260,B0001,C0106,57,64
U+6CD5,100249371_00032_2,551,1324,B0001,C0107,86,113
U+9752,100249371_00032_2,384,480,B0001,C0108,53,117
U+67DA,100249371_00032_2,353,623,B0001,C0109,105,80
U+4E38,100249371_00032_2,354,727,B0001,C0110,100,97
U+306A,100249371_00032_2,377,831,B0001,C0111,63,75
U+304C,100249371_00032_2,401,895,B0001,C0112,62,67
U+3089,100249371_00032_2,377,962,B0001,C0113,41,94
U+308F,100249371_00032_2,365,1074,B0001,C0114,80,69
U+3055,100249371_00032_2,391,1143,B0001,C0115,34,63
U+3073,100249371_00032_2,374,1209,B0001,C0116,106,89
U+304A,100249371_00032_2,367,1322,B0001,C0117,83,67
U+308D,100249371_00032_2,372,1389,B0001,C0118,71,85
U+3057,100249371_00032_2,408,1464,B0001,C0119,16,107
U+306B,100249371_00032_2,401,1572,B0001,C0120,18,63
U+3066,100249371_00032_2,388,1635,B0001,C0121,54,63
U+304A,100249371_00032_2,368,1709,B0001,C0122,83,60
U+308D,100249371_00032_2,377,1771,B0001,C0123,68,81
U+3057,100249371_00032_2,408,1848,B0001,C0124,15,86
U+5176,100249371_00032_2,389,1952,B0001,C0125,39,106
U+8089,100249371_00032_2,377,2058,B0001,C0126,71,114
U+58F1,100249371_00032_2,386,2163,B0001,C0127,57,126
U+5347,100249371_00032_2,385,2289,B0001,C0128,63,110
U+306B,100249371_00032_2,402,2416,B0001,C0129,21,61
U+3057,100249371_00032_2,371,2487,B0001,C0130,73,111
U+307B,100249371_00032_2,374,2601,B0001,C0131,80,85
U+5F10,100249371_00032_2,188,484,B0001,C0132,92,90
U+5408,100249371_00032_2,192,582,B0001,C0133,78,121
U+534A,100249371_00032_2,200,703,B0001,C0134,52,114
U+307E,100249371_00032_2,210,827,B0001,C0135,40,95
U+305C,100249371_00032_2,199,922,B0001,C0136,100,91
U+5408,100249371_00032_2,186,1016,B0001,C0137,82,123
U+75B5,100249371_00032_2,183,1151,B0001,C0138,101,119
U+306E,100249371_00032_2,208,1290,B0001,C0139,58,70
U+306A,100249371_00032_2,211,1360,B0001,C0140,58,100
U+304D,100249371_00032_2,222,1460,B0001,C0141,39,115
U+9752,100249371_00032_2,214,1585,B0001,C0142,52,136
U+67DA,100249371_00032_2,189,1723,B0001,C0143,94,88
U+3092,100249371_00032_2,207,1828,B0001,C0144,68,82
U+5176,100249371_00032_2,221,1924,B0001,C0145,38,109
U+307E,100249371_00032_2,213,2033,B0001,C0146,40,106
U+309D,100249371_00032_2,224,2139,B0001,C0147,20,58
U+53F3,100249371_00032_2,187,2203,B0001,C0148,88,93
U+306E,100249371_00032_2,212,2311,B0001,C0149,52,61
U+8089,100249371_00032_2,206,2372,B0001,C0150,64,92
U+306B,100249371_00032_2,221,2469,B0001,C0151,30,61
U+4EA4,100249371_00032_2,203,2534,B0001,C0152,59,111
U+3057,100249371_00032_2,190,2495,B0001,C0153,98,199
U+7AF9,100249371_00033_1,1585,492,B0001,C0001,78,98
U+306E,100249371_00033_1,1608,602,B0001,C0002,49,62
U+7B52,100249371_00033_1,1592,664,B0001,C0003,72,132
U+306B,100249371_00033_1,1598,805,B0001,C0004,69,54
U+4ED5,100249371_00033_1,1581,873,B0001,C0005,87,90
U+3053,100249371_00033_1,1613,982,B0001,C0006,40,57
U+307F,100249371_00033_1,1615,1042,B0001,C0007,27,78
U+6728,100249371_00033_1,1584,1140,B0001,C0008,86,105
U+306B,100249371_00033_1,1615,1245,B0001,C0009,21,67
U+3066,100249371_00033_1,1598,1312,B0001,C0010,52,58
U+84CB,100249371_00033_1,1590,1396,B0001,C0011,80,142
U+3092,100249371_00033_1,1593,1538,B0001,C0012,77,79
U+3057,100249371_00033_1,1619,1629,B0001,C0013,22,124
U+6C17,100249371_00033_1,1588,1736,B0001,C0014,73,144
U+306E,100249371_00033_1,1596,1880,B0001,C0015,57,63
U+306C,100249371_00033_1,1584,1952,B0001,C0016,79,80
U+3051,100249371_00033_1,1602,2032,B0001,C0017,61,81
U+3056,100249371_00033_1,1613,2106,B0001,C0018,67,70
U+308B,100249371_00033_1,1611,2179,B0001,C0019,33,66
U+3084,100249371_00033_1,1601,2245,B0001,C0020,63,45
U+3046,100249371_00033_1,1615,2290,B0001,C0021,30,89
U+306B,100249371_00033_1,1621,2379,B0001,C0022,36,44
U+8CAF,100249371_00033_1,1577,2437,B0001,C0023,88,93
U+3079,100249371_00033_1,1588,2530,B0001,C0024,83,58
U+3057,100249371_00033_1,1618,2577,B0001,C0025,19,117
U+25CB,100249371_00033_1,1432,650,B0001,C0026,58,57
U+624B,100249371_00033_1,1427,740,B0001,C0027,48,99
U+88FD,100249371_00033_1,1407,853,B0001,C0028,87,121
U+80E1,100249371_00033_1,1397,1004,B0001,C0029,100,88
U+9EBB,100249371_00033_1,1403,1095,B0001,C0030,98,128
U+6CB9,100249371_00033_1,1404,1250,B0001,C0031,97,93
U+306E,100249371_00033_1,1430,1364,B0001,C0032,52,60
U+6CD5,100249371_00033_1,1413,1424,B0001,C0033,84,100
U+80E1,100249371_00033_1,1221,485,B0001,C0034,103,97
U+9EBB,100249371_00033_1,1225,595,B0001,C0035,96,131
U+4E00,100249371_00033_1,1232,783,B0001,C0036,91,19
U+5473,100249371_00033_1,1224,824,B0001,C0037,102,117
U+3092,100249371_00033_1,1238,941,B0001,C0038,75,92
U+3059,100249371_00033_1,1245,1057,B0001,C0039,64,71
U+308A,100249371_00033_1,1260,1128,B0001,C0040,33,84
U+9262,100249371_00033_1,1235,1212,B0001,C0041,89,147
U+306B,100249371_00033_1,1264,1366,B0001,C0042,19,69
U+3066,100249371_00033_1,1249,1435,B0001,C0043,47,65
U+6975,100249371_00033_1,1220,1526,B0001,C0044,102,86
U+3053,100249371_00033_1,1255,1623,B0001,C0045,42,56
U+307E,100249371_00033_1,1244,1679,B0001,C0046,52,95
U+304B,100249371_00033_1,1250,1774,B0001,C0047,37,56
U+306B,100249371_00033_1,1237,1838,B0001,C0048,79,52
U+306A,100249371_00033_1,1231,1909,B0001,C0049,79,83
U+308B,100249371_00033_1,1254,1992,B0001,C0050,36,63
U+307E,100249371_00033_1,1252,2055,B0001,C0051,37,88
U+3066,100249371_00033_1,1236,2143,B0001,C0052,61,65
U+80FD,100249371_00033_1,1228,2227,B0001,C0053,80,99
U+3059,100249371_00033_1,1237,2326,B0001,C0054,64,74
U+308A,100249371_00033_1,1252,2400,B0001,C0055,36,74
U+5E03,100249371_00033_1,1229,2476,B0001,C0056,80,106
U+306E,100249371_00033_1,1251,2582,B0001,C0057,43,53
U+5207,100249371_00033_1,1223,2645,B0001,C0058,92,57
U+306B,100249371_00033_1,1089,489,B0001,C0059,21,61
U+3064,100249371_00033_1,1059,580,B0001,C0060,74,40
U+309D,100249371_00033_1,1094,633,B0001,C0061,25,30
U+307F,100249371_00033_1,1082,664,B0001,C0062,30,80
U+934B,100249371_00033_1,1053,770,B0001,C0063,96,103
U+306B,100249371_00033_1,1090,886,B0001,C0064,25,48
U+6C34,100249371_00033_1,1059,949,B0001,C0065,83,92
U+3092,100249371_00033_1,1064,1054,B0001,C0066,75,78
U+6CA2,100249371_00033_1,1059,1151,B0001,C0067,83,99
U+5C71,100249371_00033_1,1059,1263,B0001,C0068,81,67
U+306B,100249371_00033_1,1084,1347,B0001,C0069,28,50
U+5165,100249371_00033_1,1039,1418,B0001,C0070,103,69
U+308C,100249371_00033_1,1072,1473,B0001,C0071,49,101
U+3059,100249371_00033_1,1065,1591,B0001,C0072,63,78
U+308A,100249371_00033_1,1087,1669,B0001,C0073,25,63
U+9262,100249371_00033_1,1057,1734,B0001,C0074,85,111
U+3092,100249371_00033_1,1063,1856,B0001,C0075,64,65
U+3082,100249371_00033_1,1071,1921,B0001,C0076,44,84
U+3088,100249371_00033_1,1085,2023,B0001,C0077,27,48
U+304F,100249371_00033_1,1075,2071,B0001,C0078,29,86
U+3042,100249371_00033_1,1068,2159,B0001,C0079,66,82
U+3089,100249371_00033_1,1077,2241,B0001,C0080,29,75
U+3072,100249371_00033_1,1066,2316,B0001,C0081,68,67
U+3066,100249371_00033_1,1069,2383,B0001,C0082,62,68
U+5176,100249371_00033_1,1077,2457,B0001,C0083,40,93
U+6C34,100249371_00033_1,1058,2557,B0001,C0084,70,82
U+3082,100249371_00033_1,1084,2640,B0001,C0085,35,63
U+5165,100249371_00033_1,874,490,B0001,C0086,103,75
U+308C,100249371_00033_1,902,565,B0001,C0087,44,110
U+3064,100249371_00033_1,877,701,B0001,C0088,86,52
U+3088,100249371_00033_1,916,753,B0001,C0089,27,78
U+304D,100249371_00033_1,907,831,B0001,C0090,32,102
U+706B,100249371_00033_1,893,940,B0001,C0091,68,99
U+306B,100249371_00033_1,913,1040,B0001,C0092,25,64
U+3066,100249371_00033_1,896,1104,B0001,C0093,51,58
U+716E,100249371_00033_1,881,1173,B0001,C0094,79,136
U+7ACB,100249371_00033_1,891,1309,B0001,C0095,67,109
U+308B,100249371_00033_1,903,1418,B0001,C0096,37,59
U+3068,100249371_00033_1,913,1499,B0001,C0097,26,73
U+304D,100249371_00033_1,900,1572,B0001,C0098,53,107
U+306F,100249371_00033_1,893,1683,B0001,C0099,54,50
U+6CB9,100249371_00033_1,882,1767,B0001,C0100,81,86
U+306E,100249371_00033_1,902,1869,B0001,C0101,48,71
U+6E6F,100249371_00033_1,877,1949,B0001,C0102,88,96
U+306E,100249371_00033_1,894,2067,B0001,C0103,58,63
U+4E0A,100249371_00033_1,887,2130,B0001,C0104,69,64
U+306B,100249371_00033_1,913,2209,B0001,C0105,23,59
U+6D6E,100249371_00033_1,882,2293,B0001,C0106,84,95
U+4E0A,100249371_00033_1,898,2389,B0001,C0107,60,73
U+308B,100249371_00033_1,923,2463,B0001,C0108,22,93
U+306A,100249371_00033_1,898,2560,B0001,C0109,44,54
U+308A,100249371_00033_1,911,2614,B0001,C0110,36,84
U+5176,100249371_00033_1,739,476,B0001,C0111,44,106
U+3046,100249371_00033_1,755,582,B0001,C0112,22,79
U+304D,100249371_00033_1,736,653,B0001,C0113,48,111
U+305F,100249371_00033_1,733,764,B0001,C0114,43,57
U+308B,100249371_00033_1,732,821,B0001,C0115,48,70
U+6CB9,100249371_00033_1,719,903,B0001,C0116,90,90
U+3092,100249371_00033_1,735,998,B0001,C0117,62,71
U+305B,100249371_00033_1,733,1088,B0001,C0118,60,77
U+3093,100249371_00033_1,718,1165,B0001,C0119,74,68
U+3050,100249371_00033_1,733,1234,B0001,C0120,73,58
U+308A,100249371_00033_1,747,1292,B0001,C0121,30,78
U+3031,100249371_00033_1,745,1345,B0001,C0122,50,127
U+91D1,100249371_00033_1,721,1484,B0001,C0123,72,139
U+6753,100249371_00033_1,705,1623,B0001,C0124,95,94
U+5B50,100249371_00033_1,731,1740,B0001,C0125,54,81
U+306B,100249371_00033_1,740,1828,B0001,C0126,23,55
U+3066,100249371_00033_1,725,1883,B0001,C0127,57,72
U+3059,100249371_00033_1,734,1972,B0001,C0128,56,77
U+304F,100249371_00033_1,734,2049,B0001,C0129,42,73
U+3072,100249371_00033_1,728,2122,B0001,C0130,72,77
U+3068,100249371_00033_1,753,2202,B0001,C0131,29,66
U+308A,100249371_00033_1,749,2268,B0001,C0132,33,81
U+3055,100249371_00033_1,742,2351,B0001,C0133,35,89
U+3064,100249371_00033_1,729,2440,B0001,C0134,66,59
U+306F,100249371_00033_1,739,2499,B0001,C0135,41,86
U+308A,100249371_00033_1,751,2585,B0001,C0136,34,98
U+6CB9,100249371_00033_1,538,485,B0001,C0137,93,77
U+306E,100249371_00033_1,557,573,B0001,C0138,50,59
U+306A,100249371_00033_1,541,657,B0001,C0139,77,85
U+304D,100249371_00033_1,559,743,B0001,C0140,37,102
U+307E,100249371_00033_1,556,851,B0001,C0141,40,94
U+3067,100249371_00033_1,549,933,B0001,C0142,81,78
U+53D6,100249371_00033_1,546,1012,B0001,C0143,63,115
U+5C3D,100249371_00033_1,554,1127,B0001,C0144,55,124
U+3057,100249371_00033_1,569,1251,B0001,C0145,20,142
U+3055,100249371_00033_1,563,1406,B0001,C0146,32,77
U+3066,100249371_00033_1,552,1483,B0001,C0147,49,83
U+934B,100249371_00033_1,537,1596,B0001,C0148,94,88
U+306E,100249371_00033_1,558,1708,B0001,C0149,53,66
U+6C34,100249371_00033_1,540,1781,B0001,C0150,83,99
U+3092,100249371_00033_1,552,1880,B0001,C0151,64,78
U+53D6,100249371_00033_1,553,1973,B0001,C0152,61,103
U+3059,100249371_00033_1,557,2076,B0001,C0153,57,85
U+3066,100249371_00033_1,556,2161,B0001,C0154,49,60
U+6551,100249371_00033_1,531,2247,B0001,C0155,100,84
U+3072,100249371_00033_1,549,2331,B0001,C0156,76,87
U+305F,100249371_00033_1,570,2415,B0001,C0157,35,68
U+308B,100249371_00033_1,564,2483,B0001,C0158,39,58
U+6CB9,100249371_00033_1,552,2584,B0001,C0159,76,88
U+306F,100249371_00033_1,379,485,B0001,C0160,46,85
U+304B,100249371_00033_1,385,570,B0001,C0161,31,64
U+308A,100249371_00033_1,389,634,B0001,C0162,35,85
U+3092,100249371_00033_1,376,719,B0001,C0163,63,88
U+716E,100249371_00033_1,361,823,B0001,C0164,78,126
U+8A70,100249371_00033_1,358,968,B0001,C0165,87,103
U+308B,100249371_00033_1,392,1071,B0001,C0166,37,64
U+4E5F,100249371_00033_1,374,1149,B0001,C0167,66,60
U+6C34,100249371_00033_1,360,1232,B0001,C0168,90,91
U+6C17,100249371_00033_1,375,1323,B0001,C0169,54,128
U+306F,100249371_00033_1,368,1451,B0001,C0170,54,49
U+81EA,100249371_00033_1,382,1518,B0001,C0171,27,114
U+7136,100249371_00033_1,355,1632,B0001,C0172,109,82
U+3068,100249371_00033_1,386,1714,B0001,C0173,33,70
U+3044,100249371_00033_1,375,1787,B0001,C0174,48,48
U+308A,100249371_00033_1,389,1835,B0001,C0175,26,76
U+3064,100249371_00033_1,364,1915,B0001,C0176,74,44
U+304D,100249371_00033_1,380,1959,B0001,C0177,46,94
